,country,status,life_expectancy,infant_deaths,alcohol,hepatitis_b,measles,polio,total_expenditure,diphtheria,hiv_aids,gdp,thinness_1_19_years,schooling,bmi,percentage_expenditure,adult_mortality,year,population
237,Belarus,Developing,67.2,1.0,12.23,99.0,14,99.0,6.47,99.0,0.1,1479.31458271677,2.5,13.6,55.3,145.4233629,262.0,2002,9865548.0
238,Belarus,Developing,67.7,1.0,10.74,93.0,45,99.0,6.62,99.0,0.1,1244.37318523431,2.6,13.3,54.9,14.06141699,254.0,2001,9928549.0
239,Belarus,Developing,68.0,1.0,12.98,7.0,21,99.0,6.13,99.0,0.1,1276.49398462377,2.7,13.1,54.4,24.24947846,247.0,2000,997961.0
241,Belgium,Developed,89.0,0.0,12.6,98.0,70,99.0,1.59,99.0,0.1,47700.5403601178,1.0,16.3,63.4,7163.348923,76.0,2014,112957.0
242,Belgium,Developed,87.0,0.0,11.77,98.0,39,99.0,1.57,99.0,0.1,46744.6625441516,1.0,16.3,63.0,702.359357,77.0,2013,11182817.0
243,Belgium,Developed,83.0,0.0,10.08,98.0,109,99.0,1.54,99.0,0.1,44673.1158755901,0.9,16.2,62.6,664.4738975,78.0,2012,11128246.0
244,Belgium,Developed,83.0,0.0,10.11,97.0,576,98.0,1.42,98.0,0.1,47348.5250202016,0.9,16.1,62.3,713.5297354,8.0,2011,1147744.0
245,Belgium,Developed,80.0,0.0,10.22,97.0,40,98.0,1.17,98.0,0.1,44141.8781415734,0.9,15.9,61.9,665.7356115,81.0,2010,1895586.0
246,Belgium,Developed,79.8,0.0,10.05,97.0,33,98.0,1.39,98.0,0.1,44583.5448070814,0.9,15.8,61.6,671.9376566,85.0,2009,1796493.0
247,Belgium,Developed,79.5,0.0,10.47,98.0,98,99.0,9.6,99.0,0.1,48106.892915788,0.8,15.8,61.3,7191.051507,87.0,2008,179973.0
248,Belgium,Developed,79.5,0.0,10.25,94.0,64,99.0,9.25,98.0,0.1,44262.8960009954,0.8,15.8,6.9,640.3560918,86.0,2007,16257.0
249,Belgium,Developed,79.4,0.0,10.98,94.0,15,99.0,9.17,98.0,0.1,38672.7059429767,0.8,15.7,6.6,5579.199083,85.0,2006,1547958.0
250,Belgium,Developed,78.9,0.0,12.27,77.0,26,97.0,9.24,97.0,0.1,36795.9768819639,0.8,15.7,6.2,5068.214488,89.0,2005,1478617.0
251,Belgium,Developed,78.8,1.0,12.05,64.0,61,96.0,9.32,95.0,0.1,35364.3753314368,0.8,18.8,59.8,5160.508378,91.0,2004,1421137.0
252,Belgium,Developed,78.3,0.0,11.28,64.0,44,96.0,9.3,95.0,0.1,30587.6684093796,0.8,18.6,59.4,507.306164,95.0,2003,1376133.0
253,Belgium,Developed,78.0,1.0,11.29,6.0,0,96.0,8.46,95.0,0.1,24887.5613341833,0.8,18.8,59.0,320.3177664,99.0,2002,1332785.0
254,Belgium,Developed,78.0,1.0,11.01,6.0,83,96.0,8.29,95.0,0.1,22995.1575247288,0.8,18.2,58.5,2943.375396,1.0,2001,128657.0
255,Belgium,Developed,77.6,1.0,11.21,6.0,0,96.0,8.12,95.0,0.1,23041.5347290428,0.8,18.0,58.1,287.2084529,11.0,2000,125125.0
257,Belize,Developing,70.0,0.0,6.58,95.0,0,95.0,5.79,95.0,0.2,4718.43658122355,3.4,12.8,5.1,670.0920883,177.0,2014,351694.0
258,Belize,Developing,69.8,0.0,6.56,95.0,0,95.0,5.79,95.0,0.2,4568.64122799115,3.4,12.9,49.3,629.2018591,18.0,2013,344181.0
259,Belize,Developing,69.4,0.0,6.66,98.0,0,98.0,5.45,98.0,0.1,4505.60059312987,3.5,12.5,48.5,582.8027185,189.0,2012,33671.0
260,Belize,Developing,69.4,0.0,6.64,95.0,0,95.0,5.61,95.0,0.5,4423.4968423614,3.5,12.4,47.8,605.6286892,188.0,2011,329192.0
261,Belize,Developing,69.5,0.0,6.76,96.0,0,96.0,5.85,96.0,0.2,4270.7800308201,3.5,12.4,47.0,569.9527122,186.0,2010,32168.0
262,Belize,Developing,69.5,0.0,6.85,97.0,0,98.0,5.81,97.0,0.3,4186.519984116,3.5,12.7,46.3,549.8096097,184.0,2009,313929.0
263,Belize,Developing,69.6,0.0,7.22,94.0,0,94.0,5.9,94.0,0.1,4404.30819362552,3.5,12.8,45.7,51.25232422,181.0,2008,36165.0
264,Belize,Developing,69.6,0.0,7.24,96.0,0,97.0,4.76,96.0,0.6,4252.39538591882,3.5,12.8,45.0,69.63051047,181.0,2007,29847.0
265,Belize,Developing,69.4,0.0,6.48,98.0,0,98.0,4.4,98.0,0.6,4155.32380433871,3.6,12.3,44.4,387.3324928,184.0,2006,29747.0
266,Belize,Developing,69.0,0.0,6.25,96.0,0,96.0,4.45,96.0,0.8,3885.03400318713,3.6,12.8,43.8,365.799896,191.0,2005,283277.0
267,Belize,Developing,68.7,0.0,6.2,97.0,0,97.0,4.39,97.0,0.8,3802.26307513457,3.6,12.5,43.2,325.6807462,197.0,2004,27689.0
268,Belize,Developing,68.4,0.0,5.67,96.0,0,95.0,4.53,96.0,1.5,3650.60652658731,3.6,12.2,42.6,312.7995946,21.0,2003,26913.0
269,Belize,Developing,68.5,0.0,4.99,97.0,0,93.0,4.38,89.0,0.1,3526.08159515622,3.7,11.9,42.0,262.8299189,199.0,2002,26226.0
270,Belize,Developing,68.2,0.0,4.9,96.0,0,96.0,4.5,96.0,0.4,3404.42049754264,3.7,11.8,41.4,251.6586929,21.0,2001,254984.0
271,Belize,Developing,68.3,0.0,4.79,76.0,0,91.0,3.98,91.0,0.3,3364.49179027445,3.8,11.7,4.8,219.0239836,196.0,2000,247315.0
273,Benin,Developing,59.7,25.0,0.01,78.0,786,74.0,4.59,78.0,1.1,1291.41010666767,7.1,10.7,25.2,90.12206791,252.0,2014,1286712.0
274,Benin,Developing,59.5,25.0,0.01,77.0,637,73.0,4.59,77.0,1.2,1251.20970702834,7.2,10.3,24.6,87.4080423,251.0,2013,14451.0
275,Benin,Developing,59.3,25.0,0.01,8.0,288,80.0,4.86,8.0,1.3,1145.14001854462,7.4,10.0,24.1,9.80407467,251.0,2012,972916.0
276,Benin,Developing,59.1,25.0,1.4,75.0,426,77.0,5.37,75.0,1.4,1130.27318959427,7.6,9.8,23.5,110.2633619,251.0,2011,94682.0
277,Benin,Developing,58.7,25.0,1.33,76.0,392,77.0,4.95,76.0,1.4,1036.53459416252,7.8,9.5,23.0,94.25737917,254.0,2010,9199259.0
278,Benin,Developing,58.4,25.0,1.16,79.0,1461,80.0,4.46,79.0,1.6,1088.75785169783,7.9,9.3,22.5,71.01399249,259.0,2009,894476.0
279,Benin,Developing,57.6,25.0,1.28,75.0,928,77.0,4.2,75.0,1.8,1125.42602943016,8.1,9.1,22.0,7.615430126,278.0,2008,8696916.0
280,Benin,Developing,57.1,25.0,1.12,82.0,341,82.0,4.55,82.0,2.0,966.2035810124,8.3,8.9,21.5,7.49281752,283.0,2007,8454791.0
281,Benin,Developing,56.8,25.0,1.19,74.0,176,76.0,4.75,74.0,2.0,856.054875766203,8.5,8.7,21.0,75.91429496,284.0,2006,8216896.0
282,Benin,Developing,56.5,25.0,1.13,7.0,210,73.0,4.73,7.0,2.1,822.785201409895,8.7,8.5,2.5,7.106997355,285.0,2005,7982225.0
283,Benin,Developing,56.1,25.0,1.15,75.0,262,74.0,4.56,72.0,2.1,798.744255592617,8.9,8.1,2.1,10.73628066,285.0,2004,7754.0
284,Benin,Developing,55.8,25.0,1.35,73.0,217,75.0,4.63,73.0,2.1,711.284922669436,9.1,7.7,19.7,8.931827297,285.0,2003,752555.0
285,Benin,Developing,55.6,25.0,1.23,15.0,1588,76.0,4.27,75.0,2.1,574.929776196326,9.3,7.3,19.2,40.48815233,283.0,2002,7295394.0
289,Bhutan,Developing,69.4,0.0,0.01,99.0,0,98.0,3.57,99.0,0.5,2652.22565438023,15.7,12.5,23.6,209.3921344,216.0,2014,776448.0
290,Bhutan,Developing,69.1,0.0,0.01,97.0,0,97.0,3.83,97.0,0.6,2472.72475320595,15.9,12.6,22.7,19.79057439,219.0,2013,764961.0
291,Bhutan,Developing,68.7,0.0,0.01,97.0,1,97.0,3.7,97.0,0.6,2538.94951919964,16.1,12.3,21.9,188.7373664,223.0,2012,752967.0
292,Bhutan,Developing,68.3,0.0,0.23,95.0,10,95.0,4.73,95.0,0.5,2563.261223801,16.3,11.9,21.1,289.8524057,225.0,2011,7451.0
293,Bhutan,Developing,67.9,1.0,0.28,91.0,21,92.0,5.17,91.0,0.5,2258.18643535953,16.6,11.4,2.3,244.0391949,228.0,2010,727641.0
294,Bhutan,Developing,67.4,1.0,0.17,93.0,6,93.0,6.3,93.0,0.4,1819.19730959964,16.8,10.9,19.5,27.48907048,232.0,2009,714458.0
295,Bhutan,Developing,67.0,1.0,0.21,96.0,7,96.0,6.58,96.0,0.4,1828.1546768491,17.1,10.5,18.8,302.667579,234.0,2008,795.0
296,Bhutan,Developing,66.5,1.0,0.16,95.0,11,93.0,5.88,95.0,0.3,1757.19049597895,17.3,10.1,18.0,283.806236,238.0,2007,686958.0
297,Bhutan,Developing,65.8,1.0,0.29,95.0,2,96.0,5.27,95.0,0.3,1330.97744400874,17.5,9.6,17.4,169.2023968,245.0,2006,672228.0
298,Bhutan,Developing,65.0,1.0,0.73,95.0,11,95.0,5.28,95.0,0.3,1228.43235572338,17.8,9.2,16.7,145.5965445,254.0,2005,656639.0
299,Bhutan,Developing,64.2,1.0,0.96,89.0,3,90.0,4.41,89.0,0.3,1068.43181141275,18.0,8.8,16.1,2.586698228,263.0,2004,64282.0
300,Bhutan,Developing,63.3,1.0,0.52,95.0,0,96.0,4.9,95.0,0.2,962.095371307745,18.3,8.4,15.5,19.15664091,273.0,2003,623434.0
301,Bhutan,Developing,62.5,1.0,0.29,83.0,27,89.0,7.75,86.0,0.1,845.500672103578,18.6,8.0,14.9,151.9755193,282.0,2002,66399.0
302,Bhutan,Developing,61.7,1.0,0.14,89.0,756,88.0,5.91,88.0,0.1,764.432808246182,18.9,7.6,14.4,8.574029812,29.0,2001,5896.0
303,Bhutan,Developing,62.0,1.0,0.17,98.0,418,98.0,6.91,92.0,0.1,718.196336969414,19.2,7.3,13.9,93.35872844,312.0,2000,573416.0
321,Bosnia and Herzegovina,Developing,77.2,0.0,4.03,89.0,3000,86.0,9.57,86.0,0.1,5329.63198373154,2.4,14.2,55.3,732.8662491,89.0,2014,35662.0
322,Bosnia and Herzegovina,Developing,77.0,0.0,4.12,91.0,0,87.0,9.46,89.0,0.1,5131.40464581334,2.4,14.2,54.7,75.61062911,9.0,2013,364999.0
323,Bosnia and Herzegovina,Developing,76.8,0.0,4.61,92.0,22,87.0,9.94,92.0,0.1,4778.63608845506,2.5,13.9,54.2,693.8226461,92.0,2012,36482.0
324,Bosnia and Herzegovina,Developing,76.9,0.0,4.64,88.0,10,89.0,9.71,88.0,0.1,5092.55472521264,2.6,13.4,53.7,7.959131146,92.0,2011,3688865.0
325,Bosnia and Herzegovina,Developing,76.4,0.0,4.54,89.0,45,90.0,9.58,89.0,0.1,4635.51027337483,2.6,13.3,53.1,630.3883564,94.0,2010,372284.0
326,Bosnia and Herzegovina,Developing,76.1,0.0,4.75,9.0,22,90.0,9.64,9.0,0.1,4714.6936611642,2.7,13.3,52.6,645.021302,97.0,2009,3746561.0
327,Bosnia and Herzegovina,Developing,76.0,0.0,5.13,88.0,8,92.0,8.58,91.0,0.1,5090.94590505821,2.8,13.1,52.1,66.04635027,98.0,2008,3763599.0
328,Bosnia and Herzegovina,Developing,75.4,0.0,5.16,94.0,166,95.0,8.37,95.0,0.1,4193.3680796247,2.8,12.9,51.5,8.240355867,16.0,2007,3774.0
329,Bosnia and Herzegovina,Developing,75.7,0.0,4.82,9.0,17,91.0,8.28,87.0,0.1,3416.51241043418,2.9,12.7,51.0,38.25414065,1.0,2006,3779468.0
330,Bosnia and Herzegovina,Developing,75.0,0.0,4.56,93.0,23,95.0,8.5,93.0,0.1,2980.60131734073,2.9,12.5,5.5,45.71354264,12.0,2005,378153.0
331,Bosnia and Herzegovina,Developing,75.5,0.0,4.25,36.0,28,87.0,9.4,84.0,0.1,2814.9998948741,3.0,12.3,49.9,3.479918859,99.0,2004,3781287.0
337,Botswana,Developing,65.1,2.0,0.01,95.0,1,96.0,5.41,95.0,2.3,7780.63475753974,6.7,12.6,37.3,662.802194,268.0,2014,2168573.0
338,Botswana,Developing,64.2,2.0,0.01,95.0,1,96.0,5.84,95.0,2.8,7224.91273728564,7.0,12.6,36.8,1.117811275,286.0,2013,212857.0
339,Botswana,Developing,63.4,2.0,0.01,95.0,7,96.0,6.27,95.0,4.4,7050.57347186681,7.3,12.5,36.2,12.83447357,3.0,2012,289315.0
340,Botswana,Developing,62.2,2.0,5.76,95.0,8,96.0,5.25,95.0,5.5,7617.31004132551,7.7,12.4,35.7,668.9562854,325.0,2011,251339.0
341,Botswana,Developing,61.1,2.0,5.99,95.0,853,96.0,5.64,95.0,6.2,6434.81248526822,8.0,12.3,35.2,547.0386679,349.0,2010,214866.0
342,Botswana,Developing,59.2,2.0,5.01,94.0,184,96.0,6.39,96.0,9.0,5255.77653269313,8.4,12.2,34.7,426.7855662,393.0,2009,1979882.0
343,Botswana,Developing,57.5,2.0,6.56,94.0,0,96.0,5.55,96.0,12.7,5713.54393106428,8.8,12.1,34.2,476.8625872,427.0,2008,1946351.0
344,Botswana,Developing,56.9,2.0,6.21,93.0,1,96.0,4.71,96.0,13.4,5832.73705168476,9.2,12.1,33.7,512.5887995,436.0,2007,1914414.0
345,Botswana,Developing,54.8,2.0,6.45,93.0,6,96.0,4.93,96.0,14.4,5521.99060810445,9.6,11.9,33.2,76.31867911,491.0,2006,1884238.0
346,Botswana,Developing,51.7,2.0,6.37,92.0,5,96.0,5.62,96.0,20.6,5513.33106259322,1.0,11.9,32.7,629.8425643,566.0,2005,1855852.0
347,Botswana,Developing,48.1,2.0,4.9,91.0,1,96.0,5.56,96.0,28.4,5073.52040802149,1.5,11.8,32.2,469.5823898,652.0,2004,182933.0
348,Botswana,Developing,46.4,2.0,5.51,9.0,59,96.0,4.65,96.0,31.9,4330.97236855283,1.9,11.8,31.6,299.3671252,693.0,2003,184339.0
349,Botswana,Developing,46.0,2.0,6.41,88.0,7,97.0,6.47,97.0,34.6,3190.62481146154,11.4,11.9,31.1,6.3300072,699.0,2002,1779953.0
350,Botswana,Developing,46.7,2.0,5.48,87.0,1,97.0,5.73,97.0,37.2,3278.01607934706,11.8,11.8,3.5,306.9527349,679.0,2001,1754935.0
351,Botswana,Developing,47.8,2.0,5.37,86.0,2672,97.0,4.64,97.0,38.8,3522.3108214571,12.3,11.7,29.9,250.8916484,647.0,2000,172834.0
353,Brazil,Developing,74.8,44.0,7.32,96.0,876,96.0,8.32,93.0,0.1,12112.5876683327,2.7,15.2,55.3,83.16465362,144.0,2014,24213133.0
354,Brazil,Developing,74.7,46.0,7.24,96.0,220,96.0,8.48,97.0,0.1,12300.324821091,2.8,14.2,54.5,916.270845,146.0,2013,2248632.0
355,Brazil,Developing,74.5,49.0,7.55,96.0,2,96.0,8.26,95.0,0.1,12370.0244490002,2.8,14.2,53.6,843.1946259,148.0,2012,256983.0
356,Brazil,Developing,74.1,51.0,7.58,98.0,43,98.0,8.9,99.0,0.1,13245.6120301146,2.9,14.0,52.8,1084.999766,152.0,2011,198686688.0
357,Brazil,Developing,73.8,54.0,7.52,96.0,68,99.0,8.27,99.0,0.1,11286.2429009115,2.9,13.8,52.0,1111.191325,154.0,2010,196796269.0
358,Brazil,Developing,73.6,57.0,7.33,99.0,0,99.0,8.65,99.0,0.1,8597.91548455152,3.0,13.8,51.1,564.5233902,157.0,2009,194895996.0
359,Brazil,Developing,73.4,61.0,7.21,96.0,0,99.0,8.24,99.0,0.1,8831.02311697566,3.0,13.3,5.3,526.3780636,158.0,2008,19297929.0
360,Brazil,Developing,73.3,65.0,7.19,99.0,0,99.0,8.28,99.0,0.1,7348.03071626086,3.1,13.5,49.4,394.9321299,159.0,2007,19126637.0
361,Brazil,Developing,73.0,70.0,7.1,99.0,57,99.0,8.36,99.0,0.1,5886.46368222667,3.1,13.8,48.6,30.30374691,161.0,2006,18912412.0
362,Brazil,Developing,72.7,75.0,6.97,98.0,6,99.0,8.27,99.0,0.1,4790.43695908641,3.2,13.8,47.8,23.76370075,163.0,2005,186917361.0
363,Brazil,Developing,72.0,81.0,6.85,96.0,0,99.0,7.7,99.0,0.1,3637.46242879358,3.2,14.0,46.9,186.6090485,17.0,2004,184738458.0
364,Brazil,Developing,71.8,88.0,6.95,97.0,2,99.0,6.94,99.0,0.1,3070.91052439544,3.3,14.8,46.1,15.85781237,172.0,2003,182482149.0
365,Brazil,Developing,71.4,95.0,7.0,92.0,1,99.0,7.13,99.0,0.1,2829.28314489459,3.3,14.6,45.3,140.9824766,176.0,2002,1815121.0
366,Brazil,Developing,71.0,103.0,7.13,91.0,1,99.0,7.19,98.0,0.1,3156.7987713336,3.4,14.3,44.5,149.4802091,179.0,2001,1777567.0
367,Brazil,Developing,75.0,111.0,7.26,94.0,36,99.0,7.3,98.0,0.1,3749.75327141454,3.4,14.1,43.7,179.4777293,183.0,2000,175287587.0
369,Brunei Darussalam,Developing,77.6,0.0,0.01,99.0,1,99.0,2.65,99.0,0.1,41725.8675220155,5.7,15.0,4.2,269.1432784,8.0,2014,
370,Brunei Darussalam,Developing,77.1,0.0,0.01,98.0,0,99.0,2.61,99.0,0.1,44740.8594244355,5.8,14.9,39.2,2845.306444,84.0,2013,
371,Brunei Darussalam,Developing,78.3,0.0,0.01,99.0,1,99.0,2.3,99.0,0.1,47739.5576931563,5.8,14.4,38.2,3192.634413,79.0,2012,
372,Brunei Darussalam,Developing,77.4,0.0,0.97,93.0,4,99.0,2.25,97.0,0.1,47055.960643203,5.9,14.1,37.2,295.7730171,79.0,2011,
373,Brunei Darussalam,Developing,76.9,0.0,0.88,96.0,0,99.0,2.73,95.0,0.1,35270.6421390658,5.9,14.2,36.2,2218.364226,79.0,2010,
374,Brunei Darussalam,Developing,76.8,0.0,0.25,96.0,2,99.0,2.85,99.0,0.1,27956.0051426256,6.0,14.1,35.2,1873.686852,88.0,2009,
375,Brunei Darussalam,Developing,77.2,0.0,0.67,96.0,3,97.0,2.23,98.0,0.1,37934.6764481019,6.1,14.2,34.2,2538.941033,84.0,2008,
376,Brunei Darussalam,Developing,76.0,0.0,0.85,97.0,0,95.0,2.32,99.0,0.1,32663.3923711414,6.2,14.3,33.2,2048.557422,1.0,2007,
377,Brunei Darussalam,Developing,76.3,0.0,0.67,99.0,0,94.0,2.24,97.0,0.1,30979.9628427354,6.3,14.3,32.2,24.97532919,93.0,2006,
378,Brunei Darussalam,Developing,76.2,0.0,0.16,99.0,9,93.0,2.62,94.0,0.1,26105.4220290571,6.4,14.1,31.2,179.7147814,92.0,2005,
379,Brunei Darussalam,Developing,76.4,0.0,0.11,99.0,16,92.0,3.1,92.0,0.1,21902.0271176465,6.5,13.7,3.1,1504.30004,89.0,2004,
380,Brunei Darussalam,Developing,76.0,0.0,0.12,99.0,24,99.0,3.9,92.0,0.1,18560.5035016224,6.6,13.4,29.1,1406.51194,89.0,2003,
381,Brunei Darussalam,Developing,74.8,0.0,0.13,99.0,0,99.0,3.4,94.0,0.1,16850.3940790817,6.7,13.3,28.0,941.7036868,95.0,2002,
382,Brunei Darussalam,Developing,74.7,0.0,0.47,99.0,11,99.0,3.6,97.0,0.1,16472.0032948215,6.8,13.4,27.0,1078.66244,19.0,2001,
383,Brunei Darussalam,Developing,74.4,0.0,0.37,99.0,42,99.0,3.5,99.0,0.1,18012.5021948953,6.8,13.4,26.1,11.79686108,16.0,2000,
385,Bulgaria,Developed,74.3,1.0,12.03,95.0,0,88.0,8.44,88.0,0.1,7876.86646539994,1.9,14.8,65.1,153.1400362,138.0,2014,7223938.0
386,Bulgaria,Developed,74.1,1.0,12.06,95.0,14,95.0,7.93,95.0,0.1,7655.12970759319,1.9,14.4,64.5,149.659879,14.0,2013,7265115.0
387,Bulgaria,Developed,73.9,1.0,10.99,95.0,1,95.0,7.11,95.0,0.1,7395.84980340721,1.9,14.3,63.9,851.450672,139.0,2012,735888.0
388,Bulgaria,Developed,73.7,1.0,10.67,96.0,157,95.0,6.88,95.0,0.1,7809.42506245471,2.0,14.2,63.3,875.1495189,144.0,2011,7348328.0
389,Bulgaria,Developed,73.4,1.0,10.8,95.0,22004,94.0,7.24,94.0,0.1,6812.40633845402,2.0,13.9,62.7,766.4454884,147.0,2010,7395599.0
390,Bulgaria,Developed,73.2,1.0,10.93,96.0,2249,94.0,6.78,94.0,0.1,6988.23332468094,2.0,13.8,62.1,661.5144334,152.0,2009,7444443.0
391,Bulgaria,Developed,72.9,1.0,10.98,96.0,1,96.0,6.61,95.0,0.1,7265.73549682997,2.1,13.8,61.5,107.9826127,155.0,2008,7492561.0
392,Bulgaria,Developed,72.6,1.0,10.89,95.0,1,95.0,6.41,95.0,0.1,5885.10434781837,2.1,13.5,6.9,591.5100978,157.0,2007,7545338.0
393,Bulgaria,Developed,72.2,1.0,10.39,96.0,1,96.0,6.67,95.0,0.1,4523.0508329806,2.2,13.5,6.3,508.6304588,161.0,2006,76122.0
394,Bulgaria,Developed,72.1,1.0,10.48,96.0,3,97.0,7.8,96.0,0.1,3899.90763774017,2.2,13.5,59.7,456.3404657,16.0,2005,7658972.0
395,Bulgaria,Developed,72.2,1.0,10.96,94.0,0,94.0,7.9,95.0,0.1,3389.70704883102,2.3,13.3,59.1,384.1473028,157.0,2004,771686.0
396,Bulgaria,Developed,72.0,1.0,11.19,96.0,0,96.0,7.43,96.0,0.1,2719.49765607059,2.3,12.9,58.6,32.38616103,155.0,2003,7775327.0
397,Bulgaria,Developed,71.8,1.0,10.2,88.0,0,94.0,7.41,93.0,0.1,2092.95769387611,2.4,12.9,58.1,33.26778134,157.0,2002,7837161.0
398,Bulgaria,Developed,71.6,1.0,10.72,93.0,8,94.0,7.23,94.0,0.1,1770.91353394746,2.4,12.9,57.5,25.06262895,16.0,2001,89142.0
399,Bulgaria,Developed,71.1,1.0,9.69,94.0,46,94.0,6.7,93.0,0.1,1621.24296080247,2.5,12.9,57.0,15.2357274,163.0,2000,817172.0
417,Burundi,Developing,59.1,22.0,0.01,95.0,0,95.0,7.54,95.0,0.7,274.857842155366,7.4,10.6,18.2,41.25159038,297.0,2014,989179.0
418,Burundi,Developing,58.6,22.0,0.01,96.0,0,96.0,8.3,96.0,1.0,256.975647122635,7.4,10.5,17.6,40.15128458,33.0,2013,96186.0
419,Burundi,Developing,58.0,22.0,0.01,96.0,49,96.0,8.21,96.0,1.2,252.358866309211,7.5,10.3,17.1,38.73170505,312.0,2012,931971.0
420,Burundi,Developing,57.4,22.0,4.16,96.0,129,95.0,8.58,96.0,1.5,249.577972769836,7.6,9.9,16.6,3.595980333,321.0,2011,94358.0
421,Burundi,Developing,56.8,23.0,4.16,96.0,495,94.0,8.82,96.0,1.9,234.235532533654,7.7,9.3,16.1,31.14187566,33.0,2010,876693.0
422,Burundi,Developing,56.2,23.0,4.05,94.0,305,96.0,6.96,94.0,2.4,212.137057219997,7.8,8.6,15.7,2.030494673,338.0,2009,848931.0
423,Burundi,Developing,55.3,23.0,4.33,92.0,173,89.0,7.86,92.0,2.9,198.352851736367,7.9,7.9,15.2,15.99415192,35.0,2008,8212264.0
424,Burundi,Developing,54.8,24.0,4.54,99.0,43,93.0,1.3,99.0,3.4,172.495596648941,8.0,7.2,14.8,1.72659515,355.0,2007,7939573.0
425,Burundi,Developing,54.1,24.0,4.5,92.0,784,88.0,11.49,92.0,3.8,167.376462504995,8.1,5.9,14.5,21.24915339,361.0,2006,7675338.0
426,Burundi,Developing,53.4,24.0,5.54,87.0,0,82.0,9.84,87.0,4.3,151.681566343002,8.2,5.6,14.1,1.747440948,369.0,2005,7423289.0
427,Burundi,Developing,52.6,24.0,5.72,83.0,2,76.0,7.1,83.0,4.8,128.336702810905,8.4,5.2,13.8,11.22655347,378.0,2004,7182451.0
449,Cabo Verde,Developing,73.0,0.0,0.01,97.0,0,95.0,4.76,95.0,0.2,3588.62558418407,6.8,13.5,3.5,414.0242418,117.0,2014,526437.0
450,Cabo Verde,Developing,72.8,0.0,0.01,94.0,0,93.0,4.29,93.0,0.2,3616.03556968932,6.9,13.6,29.7,325.6298627,12.0,2013,5216.0
451,Cabo Verde,Developing,72.7,0.0,0.01,94.0,0,94.0,4.61,94.0,0.3,3447.48310007387,7.1,13.2,29.0,33.55888998,121.0,2012,513979.0
452,Cabo Verde,Developing,72.6,0.0,5.07,9.0,0,90.0,4.6,9.0,0.3,3740.37410269948,7.3,13.1,28.2,4.409153436,122.0,2011,5867.0
453,Cabo Verde,Developing,72.5,0.0,4.75,98.0,0,99.0,4.83,99.0,0.4,3378.3234334576,7.4,12.7,27.5,286.8907303,123.0,2010,52384.0
454,Cabo Verde,Developing,72.4,0.0,4.45,98.0,0,99.0,4.24,99.0,0.4,3517.43015558829,7.6,12.4,26.8,339.9777364,124.0,2009,496963.0
455,Cabo Verde,Developing,72.4,0.0,4.16,98.0,0,99.0,3.96,99.0,0.4,3721.21999284574,7.8,12.2,26.2,360.6208825,124.0,2008,491723.0
456,Cabo Verde,Developing,72.3,0.0,5.28,96.0,0,98.0,4.3,98.0,0.6,3186.77993467023,8.1,11.9,25.5,345.463714,126.0,2007,486438.0
457,Cabo Verde,Developing,72.1,0.0,4.25,95.0,0,97.0,5.11,96.0,0.6,2361.38010115423,8.3,11.9,24.9,26.45133197,129.0,2006,48795.0
458,Cabo Verde,Developing,71.8,0.0,4.26,93.0,0,95.0,4.86,95.0,0.8,2099.14841708582,8.5,11.2,24.3,3.349816965,134.0,2005,474567.0
459,Cabo Verde,Developing,71.4,0.0,4.19,91.0,0,94.0,5.6,93.0,0.8,2024.26638129338,8.7,11.1,23.7,240.139715,14.0,2004,467664.0
460,Cabo Verde,Developing,71.1,0.0,4.16,66.0,0,93.0,5.0,92.0,0.9,1809.11002984768,8.9,11.3,23.2,209.0865,144.0,2003,46147.0
461,Cabo Verde,Developing,77.0,0.0,3.82,4.0,0,92.0,5.17,91.0,0.8,1401.89107297649,9.2,11.3,22.6,155.2072669,148.0,2002,45216.0
481,Cameroon,Developing,56.7,47.0,0.01,87.0,831,86.0,4.1,87.0,3.7,1542.62060627136,5.7,10.4,28.4,61.39263642,366.0,2014,2223994.0
482,Cameroon,Developing,56.4,48.0,0.01,89.0,760,88.0,4.29,89.0,4.0,1465.63871039432,5.8,10.4,27.8,63.07890158,364.0,2013,21655715.0
483,Cameroon,Developing,55.9,50.0,0.01,85.0,609,85.0,4.34,85.0,4.6,1354.54554970174,5.9,10.4,27.2,68.55839112,369.0,2012,2182383.0
484,Cameroon,Developing,55.6,51.0,6.19,82.0,504,80.0,3.96,82.0,4.9,1405.0941234837,6.0,10.0,26.6,83.18071241,371.0,2011,252447.0
485,Cameroon,Developing,55.3,53.0,6.15,84.0,240,83.0,5.28,84.0,5.5,1286.51588785105,6.1,9.7,26.0,100.8987451,37.0,2010,1997495.0
486,Cameroon,Developing,54.8,54.0,5.89,8.0,251,79.0,5.7,8.0,6.3,1319.99742044357,6.3,9.2,25.4,9.042540892,373.0,2009,19432541.0
487,Cameroon,Developing,54.2,56.0,5.9,84.0,495,82.0,5.18,84.0,6.7,1377.29863469094,6.4,8.8,24.9,68.7073044,382.0,2008,18978.0
488,Cameroon,Developing,53.6,57.0,5.44,82.0,100,81.0,4.76,82.0,7.0,1195.64921070811,6.6,8.0,24.4,7.562892922,395.0,2007,18395389.0
489,Cameroon,Developing,53.3,58.0,5.22,81.0,196,78.0,4.69,81.0,7.2,1063.08162787499,6.7,8.2,23.8,0.962497052,394.0,2006,17899562.0
